DRG Definition,Provider Id,Provider Name,Provider City,Provider State,Average Covered Charges,Average Total Payments
292 - HEART FAILURE & SHOCK W CC,100173,FLORIDA HOSPITAL TAMPA,TAMPA,FL,26583.06452,5716.983871
292 - HEART FAILURE & SHOCK W CC,100175,DESOTO MEMORIAL HOSPITAL,ARCADIA,FL,17419.76,6269.08
292 - HEART FAILURE & SHOCK W CC,100176,PALM BEACH GARDENS MEDICAL CENTER,PALM BEACH GARD,FL,34954.98519,5905.977778
292 - HEART FAILURE & SHOCK W CC,100177,CAPE CANAVERAL HOSPITAL,COCOA BEACH,FL,17277.85455,5523.945455
292 - HEART FAILURE & SHOCK W CC,100179,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,FL,49684.24691,5897.45679
292 - HEART FAILURE & SHOCK W CC,100180,ST PETERSBURG GENERAL HOSPITAL,SAINT PETERSBUR,FL,56937.30909,6746.6
292 - HEART FAILURE & SHOCK W CC,100181,LARKIN COMMUNITY HOSPITAL,SOUTH MIAMI,FL,39323.54839,8388.419355
292 - HEART FAILURE & SHOCK W CC,100183,CORAL GABLES HOSPITAL,CORAL GABLES,FL,68329.42105,8262.877193
292 - HEART FAILURE & SHOCK W CC,100187,PALMETTO GENERAL HOSPITAL,HIALEAH,FL,52750.78161,8419.735632
292 - HEART FAILURE & SHOCK W CC,100189,NORTHWEST MEDICAL CENTER,MARGATE,FL,44220.125,6156.375
292 - HEART FAILURE & SHOCK W CC,100191,MEDICAL CENTER OF TRINITY,TRINITY,FL,40619.48333,5505.866667
292 - HEART FAILURE & SHOCK W CC,100200,BROWARD HEALTH IMPERIAL POINT MEDICAL CENTER,FORT LAUDERDALE,FL,23918.67647,6137.088235
292 - HEART FAILURE & SHOCK W CC,100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,GAINESVILLE,FL,36950.90571,5937.337143
292 - HEART FAILURE & SHOCK W CC,100206,MEMORIAL HOSPITAL OF TAMPA,TAMPA,FL,34683.88571,5414.914286
292 - HEART FAILURE & SHOCK W CC,100209,KENDALL REGIONAL MEDICAL CENTER,MIAMI,FL,39497.11538,7914.365385
292 - HEART FAILURE & SHOCK W CC,100211,PASCO REGIONAL MEDICAL CENTER,DADE CITY,FL,25479.51724,5561.62069
292 - HEART FAILURE & SHOCK W CC,100212,OCALA REGIONAL MEDICAL CENTER,OCALA,FL,29773.87288,5382.152542
292 - HEART FAILURE & SHOCK W CC,100213,BLAKE MEDICAL CENTER,BRADENTON,FL,33482.46939,5437.897959
292 - HEART FAILURE & SHOCK W CC,100217,SEBASTIAN RIVER MEDICAL CENTER,SEBASTIAN,FL,30403.46667,5748.8
292 - HEART FAILURE & SHOCK W CC,100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,FORT MYERS,FL,25365.3254,5920.103175
292 - HEART FAILURE & SHOCK W CC,100223,FORT WALTON BEACH MEDICAL CENTER,FORT WALTON BEA,FL,46327.64444,5533.033333
292 - HEART FAILURE & SHOCK W CC,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,TAMARAC,FL,42522.42857,5851.7
292 - HEART FAILURE & SHOCK W CC,100226,ORANGE PARK MEDICAL CENTER,ORANGE PARK,FL,46337.28221,5889.613497
292 - HEART FAILURE & SHOCK W CC,100228,WESTSIDE REGIONAL MEDICAL CENTER,PLANTATION,FL,49617.35802,5956.641975
292 - HEART FAILURE & SHOCK W CC,100230,MEMORIAL HOSPITAL PEMBROKE,PEMBROKE PINES,FL,36437.27586,6454.689655
292 - HEART FAILURE & SHOCK W CC,100231,WEST FLORIDA HOSPITAL,PENSACOLA,FL,29121.1,5256.036364
292 - HEART FAILURE & SHOCK W CC,100232,PUTNAM COMMUNITY MEDICAL CENTER,PALATKA,FL,20978.33333,5972.488095
292 - HEART FAILURE & SHOCK W CC,100234,COLUMBIA HOSPITAL,WEST PALM BEACH,FL,48574.475,6890.575
292 - HEART FAILURE & SHOCK W CC,100236,FAWCETT MEMORIAL HOSPITAL,PORT CHARLOTTE,FL,40415.01042,5432.802083
292 - HEART FAILURE & SHOCK W CC,100238,NORTHSIDE HOSPITAL,SAINT PETERSBUR,FL,44913.61972,5978.239437
292 - HEART FAILURE & SHOCK W CC,100239,EDWARD WHITE HOSPITAL,SAINT PETERSBUR,FL,39986.05263,5569.210526
292 - HEART FAILURE & SHOCK W CC,100242,GULF COAST MEDICAL CENTER,PANAMA CITY,FL,39402.32692,6027.365385
292 - HEART FAILURE & SHOCK W CC,100243,BRANDON REGIONAL HOSPITAL,BRANDON,FL,41991.66667,6417.344444
292 - HEART FAILURE & SHOCK W CC,100244,CAPE CORAL HOSPITAL,CAPE CORAL,FL,20033.95408,5390.357143
292 - HEART FAILURE & SHOCK W CC,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,FORT PIERCE,FL,42086.12687,7022.41791
292 - HEART FAILURE & SHOCK W CC,100248,LARGO MEDICAL CENTER,LARGO,FL,34186.11504,5920.451327
292 - HEART FAILURE & SHOCK W CC,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,CRYSTAL RIVER,FL,18777.88333,5581.666667
292 - HEART FAILURE & SHOCK W CC,100252,RAULERSON HOSPITAL,OKEECHOBEE,FL,36187.16129,6533.548387
292 - HEART FAILURE & SHOCK W CC,100253,JUPITER MEDICAL CENTER,JUPITER,FL,31185.80263,6713.907895
292 - HEART FAILURE & SHOCK W CC,100254,CAPITAL REGIONAL MEDICAL CENTER,TALLAHASSEE,FL,29855.94231,6131.298077
292 - HEART FAILURE & SHOCK W CC,100255,TOWN & COUNTRY HOSPITAL,TAMPA,FL,38688.65385,5935.769231
292 - HEART FAILURE & SHOCK W CC,100256,REGIONAL MEDICAL CENTER BAYONET POINT,HUDSON,FL,34937.73611,5486.1875
292 - HEART FAILURE & SHOCK W CC,100258,DELRAY MEDICAL CENTER,DELRAY BEACH,FL,38787.66197,5753.690141
292 - HEART FAILURE & SHOCK W CC,100259,SOUTH BAY HOSPITAL,SUN CITY CENTER,FL,43346.43802,5384.396694
292 - HEART FAILURE & SHOCK W CC,100260,ST LUCIE MEDICAL CENTER,PORT SAINT LUCI,FL,39292.408,6334.592
292 - HEART FAILURE & SHOCK W CC,100264,OAK HILL HOSPITAL,BROOKSVILLE,FL,42492.82222,5379.888889
292 - HEART FAILURE & SHOCK W CC,100265,MEASE COUNTRYSIDE HOSPITAL,SAFETY HARBOR,FL,19595.9434,5333.968553
292 - HEART FAILURE & SHOCK W CC,100266,GULF BREEZE HOSPITAL,GULF BREEZE,FL,18526.90625,5146.46875
292 - HEART FAILURE & SHOCK W CC,100267,ENGLEWOOD COMMUNITY HOSPITAL,ENGLEWOOD,FL,39805.35593,5337.779661
292 - HEART FAILURE & SHOCK W CC,100268,WEST BOCA MEDICAL CENTER,BOCA RATON,FL,35030.21333,6197.333333
292 - HEART FAILURE & SHOCK W CC,100269,PALMS WEST HOSPITAL,LOXAHATCHEE,FL,43510.61111,7296.703704
292 - HEART FAILURE & SHOCK W CC,100275,WELLINGTON REGIONAL MEDICAL CENTER,WELLINGTON,FL,27536.33333,6754.809524
292 - HEART FAILURE & SHOCK W CC,100276,CORAL SPRINGS MEDICAL CENTER,CORAL SPRINGS,FL,22617.52941,6233.852941
292 - HEART FAILURE & SHOCK W CC,100281,MEMORIAL HOSPITAL WEST,PEMBROKE PINES,FL,41919.13542,6539.614583
292 - HEART FAILURE & SHOCK W CC,100284,WESTCHESTER GENERAL HOSPITAL,MIAMI,FL,26202.5,9796
292 - HEART FAILURE & SHOCK W CC,100285,MEMORIAL HOSPITAL MIRAMAR,MIRAMAR,FL,36233.5,7158.025
292 - HEART FAILURE & SHOCK W CC,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,FL,33400.85714,5623.761905
292 - HEART FAILURE & SHOCK W CC,100287,GOOD SAMARITAN MEDICAL CENTER,WEST PALM BEACH,FL,30192.77612,6111.238806
292 - HEART FAILURE & SHOCK W CC,100288,ST MARY'S MEDICAL CENTER,WEST PALM BEACH,FL,34106.17647,8170.058824
292 - HEART FAILURE & SHOCK W CC,100289,CLEVELAND CLINIC HOSPITAL,WESTON,FL,19226.15385,5699.384615
292 - HEART FAILURE & SHOCK W CC,100290,"VILLAGES REGIONAL HOSPITAL, THE",THE VILLAGES,FL,19256.03593,5362.221557
292 - HEART FAILURE & SHOCK W CC,100291,WUESTHOFF MEDICAL CENTER - MELBOURNE,MELBOURNE,FL,18806.40909,5735.727273
292 - HEART FAILURE & SHOCK W CC,100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,MIRAMAR BEACH,FL,19748.04167,5020
292 - HEART FAILURE & SHOCK W CC,100296,DOCTORS HOSPITAL INC,CORAL GABLES,FL,59315.26415,8614.415094
292 - HEART FAILURE & SHOCK W CC,100299,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,25004.7,5348.8
292 - HEART FAILURE & SHOCK W CC,100302,ST CLOUD REGIONAL MEDICAL CENTER,SAINT CLOUD,FL,26850.82353,5536.147059
292 - HEART FAILURE & SHOCK W CC,100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,JACKSONVILLE,FL,21874.64384,5373.013699
292 - HEART FAILURE & SHOCK W CC,100314,WEST KENDALL BAPTIST HOSPITAL,MIAMI,FL,54256,6332.263158
292 - HEART FAILURE & SHOCK W CC,110001,HAMILTON MEDICAL CENTER,DALTON,GA,18196.19149,6164.489362
292 - HEART FAILURE & SHOCK W CC,110002,UPSON REGIONAL MEDICAL CENTER,THOMASTON,GA,12899.66667,6267.357143
292 - HEART FAILURE & SHOCK W CC,110003,SATILLA REGIONAL MEDICAL CENTER,WAYCROSS,GA,16978.80645,5634.731183
292 - HEART FAILURE & SHOCK W CC,110004,HUTCHESON MEDICAL CENTER,FORT OGLETHORPE,GA,21238.1,5945.05
292 - HEART FAILURE & SHOCK W CC,110005,NORTHSIDE HOSPITAL FORSYTH,CUMMING,GA,29581.27536,5620.188406
292 - HEART FAILURE & SHOCK W CC,110006,ST MARY'S HOSPITAL,ATHENS,GA,22617.45714,6993.657143
292 - HEART FAILURE & SHOCK W CC,110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,ALBANY,GA,14807.52475,7163.792079
292 - HEART FAILURE & SHOCK W CC,110008,NORTHSIDE HOSPITAL CHEROKEE,CANTON,GA,25891.95455,5981.090909
292 - HEART FAILURE & SHOCK W CC,110010,EMORY UNIVERSITY HOSPITAL,ATLANTA,GA,19533.1326,9115.403315
292 - HEART FAILURE & SHOCK W CC,110011,TANNER MEDICAL CENTER - CARROLLTON,CARROLLTON,GA,15777.32075,5991.698113
292 - HEART FAILURE & SHOCK W CC,110016,WEST GEORGIA MEDICAL CENTER,LAGRANGE,GA,15320.63235,6124.455882
292 - HEART FAILURE & SHOCK W CC,110018,NEWTON MEDICAL CENTER,COVINGTON,GA,11675.76471,6000.247059
292 - HEART FAILURE & SHOCK W CC,110023,GORDON HOSPITAL,CALHOUN,GA,18949.57143,6042.857143
292 - HEART FAILURE & SHOCK W CC,110024,CANDLER HOSPITAL,SAVANNAH,GA,21270.78049,6218.780488
292 - HEART FAILURE & SHOCK W CC,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,BRUNSWICK,GA,17190.21649,7788.680412
292 - HEART FAILURE & SHOCK W CC,110026,ELBERT MEMORIAL HOSPITAL,ELBERTON,GA,10313.55172,5789.448276
292 - HEART FAILURE & SHOCK W CC,110027,COBB MEMORIAL HOSPITAL,ROYSTON,GA,10068.92308,5981.192308
292 - HEART FAILURE & SHOCK W CC,110028,UNIVERSITY HOSPITAL,AUGUSTA,GA,18592.84076,6283.171975
292 - HEART FAILURE & SHOCK W CC,110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",GAINESVILLE,GA,25383.89216,6291.014706
292 - HEART FAILURE & SHOCK W CC,110030,CARTERSVILLE MEDICAL CENTER,CARTERSVILLE,GA,32260.19048,6234.928571
292 - HEART FAILURE & SHOCK W CC,110031,SPALDING REGIONAL MEDICAL CENTER,GRIFFIN,GA,34152.79167,6326.416667
292 - HEART FAILURE & SHOCK W CC,110032,STEPHENS COUNTY HOSPITAL,TOCCOA,GA,17079.15385,5565.512821
292 - HEART FAILURE & SHOCK W CC,110034,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,AUGUSTA,GA,14484.13846,9413.446154
292 - HEART FAILURE & SHOCK W CC,110035,WELLSTAR KENNESTONE HOSPITAL,MARIETTA,GA,24000.61694,6357.326613
292 - HEART FAILURE & SHOCK W CC,110036,"MEMORIAL HEALTH UNIV MED CEN, INC",SAVANNAH,GA,15716.47794,7113.080882
292 - HEART FAILURE & SHOCK W CC,110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,THOMASVILLE,GA,18486.91803,5953.721311
292 - HEART FAILURE & SHOCK W CC,110039,TRINITY HOSPITAL OF AUGUSTA,AUGUSTA,GA,13102.17391,5963.826087
292 - HEART FAILURE & SHOCK W CC,110040,NORTHRIDGE MEDICAL CENTER,COMMERCE,GA,14922.25926,6859.037037
292 - HEART FAILURE & SHOCK W CC,110041,HABERSHAM COUNTY MEDICAL CTR,DEMOREST,GA,13714.16667,5961
292 - HEART FAILURE & SHOCK W CC,110042,WELLSTAR PAULDING HOSPITAL,DALLAS,GA,17336.88235,6245.411765
292 - HEART FAILURE & SHOCK W CC,110043,ST JOSEPH'S HOSPITAL - SAVANNAH,SAVANNAH,GA,21543.32099,5422.876543
292 - HEART FAILURE & SHOCK W CC,110044,PHOEBE SUMTER MEDICAL CENTER,AMERICUS,GA,13445.78947,5829.894737
292 - HEART FAILURE & SHOCK W CC,110045,BARROW REGIONAL MEDICAL CENTER,WINDER,GA,20228,6633.444444
292 - HEART FAILURE & SHOCK W CC,110046,WALTON REGIONAL MEDICAL CENTER,MONROE,GA,19960.88095,6238.809524
292 - HEART FAILURE & SHOCK W CC,110051,UNION GENERAL HOSPITAL,BLAIRSVILLE,GA,10457.45833,5551
292 - HEART FAILURE & SHOCK W CC,110054,FLOYD MEDICAL CENTER,ROME,GA,22195.05479,7143.575342
292 - HEART FAILURE & SHOCK W CC,110059,HART COUNTY HOSPITAL,HARTWELL,GA,10580.85714,4830.285714
292 - HEART FAILURE & SHOCK W CC,110064,"MEDICAL CENTER, THE",COLUMBUS,GA,18552.90909,7695.69697
292 - HEART FAILURE & SHOCK W CC,110069,HOUSTON MEDICAL CENTER,WARNER ROBINS,GA,14782.25,6061.860294
292 - HEART FAILURE & SHOCK W CC,110073,DORMINY MEDICAL CENTER,FITZGERALD,GA,7963.125,5231.75
292 - HEART FAILURE & SHOCK W CC,110074,ATHENS REGIONAL MEDICAL CENTER,ATHENS,GA,19878.31928,6247.054217
292 - HEART FAILURE & SHOCK W CC,110075,EAST GEORGIA REGIONAL MEDICAL CENTER,STATESBORO,GA,23132.56757,6582.905405
292 - HEART FAILURE & SHOCK W CC,110076,DEKALB MEDICAL CENTER,DECATUR,GA,15502.50376,6776.879699
292 - HEART FAILURE & SHOCK W CC,110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,ATLANTA,GA,18210.68478,7273.228261
292 - HEART FAILURE & SHOCK W CC,110079,GRADY MEMORIAL HOSPITAL,ATLANTA,GA,23268.37805,9470.969512
292 - HEART FAILURE & SHOCK W CC,110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",ATLANTA,GA,21480.84868,5609.592105
292 - HEART FAILURE & SHOCK W CC,110083,PIEDMONT HOSPITAL,ATLANTA,GA,19852.51,6108.465
292 - HEART FAILURE & SHOCK W CC,110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,SANDERSVILLE,GA,11521.86364,6291.090909
292 - HEART FAILURE & SHOCK W CC,110087,GWINNETT MEDICAL CENTER,LAWRENCEVILLE,GA,15616.7551,6384.586735
292 - HEART FAILURE & SHOCK W CC,110089,COFFEE REGIONAL MEDICAL CENTER,DOUGLAS,GA,16882.94366,5483.760563
292 - HEART FAILURE & SHOCK W CC,110091,ROCKDALE MEDICAL CENTER,CONYERS,GA,18578.79518,6718.180723
292 - HEART FAILURE & SHOCK W CC,110092,DODGE COUNTY HOSPITAL,EASTMAN,GA,12670.66667,6667.875
292 - HEART FAILURE & SHOCK W CC,110095,TIFT REGIONAL MEDICAL CENTER,TIFTON,GA,20588.15741,6135.805556
292 - HEART FAILURE & SHOCK W CC,110100,JEFFERSON HOSPITAL,LOUISVILLE,GA,7074.294118,6591.235294
292 - HEART FAILURE & SHOCK W CC,110101,MEMORIAL HOSPITAL OF ADEL INC,ADEL,GA,9568.25,5173.1
292 - HEART FAILURE & SHOCK W CC,110104,CRISP REGIONAL HOSPITAL,CORDELE,GA,12254.22222,5380.111111
292 - HEART FAILURE & SHOCK W CC,110105,COLQUITT REGIONAL MEDICAL CENTER,MOULTRIE,GA,14622.83051,6276.389831
292 - HEART FAILURE & SHOCK W CC,110107,MEDICAL CENTER OF CENTRAL GEORGIA,MACON,GA,18548.73529,7156.230392
292 - HEART FAILURE & SHOCK W CC,110109,EMANUEL MEDICAL CENTER,SWAINSBORO,GA,11573.26087,6054.434783
292 - HEART FAILURE & SHOCK W CC,110112,BERRIEN COUNTY HOSPITAL,NASHVILLE,GA,15200.53333,5396.933333
292 - HEART FAILURE & SHOCK W CC,110115,ATLANTA MEDICAL CENTER,ATLANTA,GA,40368.55556,8124.583333
292 - HEART FAILURE & SHOCK W CC,110121,GRADY GENERAL HOSPITAL,CAIRO,GA,13504.6,6573.533333
292 - HEART FAILURE & SHOCK W CC,110122,SOUTH GEORGIA MEDICAL CENTER,VALDOSTA,GA,15157.02667,6212.64
292 - HEART FAILURE & SHOCK W CC,110124,WAYNE MEMORIAL HOSPITAL,JESUP,GA,14081.7561,6730.02439
292 - HEART FAILURE & SHOCK W CC,110125,FAIRVIEW PARK HOSPITAL,DUBLIN,GA,22286.11111,6961.027778
292 - HEART FAILURE & SHOCK W CC,110128,MEADOWS REGIONAL MEDICAL CENTER,VIDALIA,GA,16648.60606,5451.636364
292 - HEART FAILURE & SHOCK W CC,110129,"ST FRANCIS HOSPITAL, INC",COLUMBUS,GA,17160.92208,5551.772727
292 - HEART FAILURE & SHOCK W CC,110132,MEMORIAL HOSPITAL AND MANOR,BAINBRIDGE,GA,16034.83333,6011
292 - HEART FAILURE & SHOCK W CC,110135,TAYLOR REGIONAL HOSPITAL,HAWKINSVILLE,GA,9583.52,6002.16
292 - HEART FAILURE & SHOCK W CC,110142,EVANS MEMORIAL HOSPITAL,CLAXTON,GA,13293.375,5922.666667
292 - HEART FAILURE & SHOCK W CC,110143,WELLSTAR COBB HOSPITAL,AUSTELL,GA,23235.77083,6688.236111
292 - HEART FAILURE & SHOCK W CC,110150,OCONEE REGIONAL MEDICAL CENTER,MILLEDGEVILLE,GA,17349.95833,6058.541667
292 - HEART FAILURE & SHOCK W CC,110153,PERRY HOSPITAL,PERRY,GA,13776.11111,6187.481481
292 - HEART FAILURE & SHOCK W CC,110161,NORTHSIDE HOSPITAL,ATLANTA,GA,34047.79167,6740.625
292 - HEART FAILURE & SHOCK W CC,110163,PHOEBE NORTH,ALBANY,GA,18813,5755.945946
292 - HEART FAILURE & SHOCK W CC,110164,COLISEUM MEDICAL CENTER,MACON,GA,24813.90323,6151.72043
292 - HEART FAILURE & SHOCK W CC,110165,SOUTHERN REGIONAL MEDICAL CENTER,RIVERDALE,GA,20315.9661,6904.110169
292 - HEART FAILURE & SHOCK W CC,110168,REDMOND REGIONAL MEDICAL CENTER,ROME,GA,21143.90323,5703.116129
292 - HEART FAILURE & SHOCK W CC,110177,DOCTORS HOSPITAL,AUGUSTA,GA,36345.34146,6662.04878
292 - HEART FAILURE & SHOCK W CC,110183,EMORY-ADVENTIST HOSPITAL,SMYRNA,GA,15167.11765,5607.235294
292 - HEART FAILURE & SHOCK W CC,110184,WELLSTAR DOUGLAS HOSPITAL,DOUGLASVILLE,GA,20153.67308,5745.826923
292 - HEART FAILURE & SHOCK W CC,110186,DOCTORS HOSPITAL,COLUMBUS,GA,24601.26087,6348.652174
292 - HEART FAILURE & SHOCK W CC,110187,CHESTATEE REGIONAL HOSPITAL,DAHLONEGA,GA,12881.58333,7032.916667
292 - HEART FAILURE & SHOCK W CC,110189,FANNIN REGIONAL HOSPITAL,BLUE RIDGE,GA,25553.88462,6182.961538
292 - HEART FAILURE & SHOCK W CC,110191,"HENRY MEDICAL CENTER, INC",STOCKBRIDGE,GA,15394.15323,6200.516129
292 - HEART FAILURE & SHOCK W CC,110192,EMORY EASTSIDE MEDICAL CENTER,SNELLVILLE,GA,23787.01563,6030.1875
292 - HEART FAILURE & SHOCK W CC,110198,NORTH FULTON REGIONAL HOSPITAL,ROSWELL,GA,58013.82222,6189
292 - HEART FAILURE & SHOCK W CC,110201,COLISEUM NORTHSIDE HOSPITAL,MACON,GA,19483,5630.090909
292 - HEART FAILURE & SHOCK W CC,110203,WESLEY WOODS GERIATRIC HOSPITAL,ATLANTA,GA,14381.27273,5833.363636
292 - HEART FAILURE & SHOCK W CC,110205,NORTH GEORGIA MEDICAL CENTER,ELLIJAY,GA,13724.38889,6434.388889
292 - HEART FAILURE & SHOCK W CC,110212,SMITH NORTHVIEW HOSPITAL,VALDOSTA,GA,23186.31429,5899.542857
292 - HEART FAILURE & SHOCK W CC,110215,PIEDMONT FAYETTE HOSPITAL,FAYETTEVILLE,GA,15795.33333,5603.5
292 - HEART FAILURE & SHOCK W CC,110219,SOUTH FULTON MEDICAL CENTER,EAST POINT,GA,45508.65455,7445.345455
292 - HEART FAILURE & SHOCK W CC,110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,JASPER,GA,16453.18182,6371.045455
292 - HEART FAILURE & SHOCK W CC,110226,DEKALB MEDICAL CENTER AT HILLANDALE,LITHONIA,GA,15543.41176,6063.235294
292 - HEART FAILURE & SHOCK W CC,110229,"PIEDMONT NEWNAN HOSPITAL, INC",NEWNAN,GA,18163.51613,6072.516129
292 - HEART FAILURE & SHOCK W CC,110230,EMORY JOHNS CREEK HOSPITAL,JOHNS CREEK,GA,12147.94595,5347.675676
292 - HEART FAILURE & SHOCK W CC,120001,THE QUEENS MEDICAL CENTER,HONOLULU,HI,23562.12987,9231.883117
292 - HEART FAILURE & SHOCK W CC,120002,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,HI,30419.03448,13575.24138
292 - HEART FAILURE & SHOCK W CC,120004,WAHIAWA GENERAL HOSPITAL,WAHIAWA,HI,14271.5625,8720.4375
292 - HEART FAILURE & SHOCK W CC,120005,HILO MEDICAL CENTER,HILO,HI,16955.89583,10304.29167
292 - HEART FAILURE & SHOCK W CC,120006,CASTLE MEDICAL CENTER,KAILUA,HI,19658.75,8195.428571
292 - HEART FAILURE & SHOCK W CC,120007,KUAKINI MEDICAL CENTER,HONOLULU,HI,22139.58824,7935.058824
292 - HEART FAILURE & SHOCK W CC,120010,HAWAII MEDICAL CENTER EAST,HONOLULU,HI,23763.5,8314.416667
292 - HEART FAILURE & SHOCK W CC,120014,WILCOX MEMORIAL HOSPITAL,LIHUE,HI,29194,10788
292 - HEART FAILURE & SHOCK W CC,120019,KONA COMMUNITY HOSPITAL,KEALAKEKUA,HI,23146.66667,13810.42857
292 - HEART FAILURE & SHOCK W CC,120022,STRAUB CLINIC AND HOSPITAL,HONOLULU,HI,24918.30357,7628
292 - HEART FAILURE & SHOCK W CC,120026,PALI MOMI MEDICAL CENTER,AIEA,HI,31818.57778,8272.288889
292 - HEART FAILURE & SHOCK W CC,120027,HAWAII MEDICAL CENTER WEST,EWA BEACH,HI,25872.57143,8264.190476
292 - HEART FAILURE & SHOCK W CC,120028,NORTH HAWAII COMMUNITY HOSPITAL,KAMUELA,HI,13537.07692,10053.46154
292 - HEART FAILURE & SHOCK W CC,130002,ST LUKES MAGIC VALLEY RMC,TWIN FALLS,ID,13980.09333,5928.52
292 - HEART FAILURE & SHOCK W CC,130003,ST JOSEPH REGIONAL MEDICAL CENTER,LEWISTON,ID,19787.02941,7520.147059
292 - HEART FAILURE & SHOCK W CC,130006,ST LUKES REGIONAL MEDICAL CENTER,BOISE,ID,18841.43011,6320.634409
292 - HEART FAILURE & SHOCK W CC,130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,BOISE,ID,12721.675,5941.775
292 - HEART FAILURE & SHOCK W CC,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,NAMPA,ID,13694.04167,6041.458333
292 - HEART FAILURE & SHOCK W CC,130014,WEST VALLEY MEDICAL CENTER,CALDWELL,ID,18025.04,6314.28
292 - HEART FAILURE & SHOCK W CC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,IDAHO FALLS,ID,24257.56667,6290.866667
292 - HEART FAILURE & SHOCK W CC,130025,MADISON MEMORIAL HOSPITAL,REXBURG,ID,9486.923077,6049.461538
292 - HEART FAILURE & SHOCK W CC,130028,PORTNEUF MEDICAL CENTER,POCATELLO,ID,17130.58974,8073.25641
292 - HEART FAILURE & SHOCK W CC,130049,KOOTENAI MEDICAL CENTER,COEUR D'ALENE,ID,16100.90566,6446.245283
292 - HEART FAILURE & SHOCK W CC,140001,GRAHAM HOSPITAL ASSOCIATION,CANTON,IL,14244.64,7031.08
292 - HEART FAILURE & SHOCK W CC,140002,ALTON MEMORIAL HOSPITAL,ALTON,IL,20910.62222,5701.311111
292 - HEART FAILURE & SHOCK W CC,140007,PROVENA ST JOSEPH MEDICAL CENTER,JOLIET,IL,29599.68775,6194.426877
292 - HEART FAILURE & SHOCK W CC,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,MELROSE PARK,IL,52297.37975,6864.518987
292 - HEART FAILURE & SHOCK W CC,140010,EVANSTON HOSPITAL,EVANSTON,IL,24684.91395,7090.388724
292 - HEART FAILURE & SHOCK W CC,140011,HERRIN HOSPITAL,HERRIN,IL,18159.41509,5876.018868
292 - HEART FAILURE & SHOCK W CC,140012,KATHERINE SHAW BETHEA HOSPITAL,DIXON,IL,25318.6,6530.1
292 - HEART FAILURE & SHOCK W CC,140013,PROCTOR HOSPITAL,PEORIA,IL,15538.45679,5424.777778
292 - HEART FAILURE & SHOCK W CC,140015,BLESSING HOSPITAL,QUINCY,IL,19706.51899,6515.417722
292 - HEART FAILURE & SHOCK W CC,140018,MT SINAI HOSPITAL MEDICAL CENTER,CHICAGO,IL,23641.15385,10719.63462
292 - HEART FAILURE & SHOCK W CC,140019,SHELBY MEMORIAL HOSPITAL,SHELBYVILLE,IL,10625.66667,6699.142857
292 - HEART FAILURE & SHOCK W CC,140026,ST MARYS HOSPITAL,STREATOR,IL,18055.62963,6447.740741
292 - HEART FAILURE & SHOCK W CC,140029,COPLEY MEMORIAL HOSPITAL,AURORA,IL,40819.8,6935.847059
292 - HEART FAILURE & SHOCK W CC,140030,SHERMAN HOSPITAL,ELGIN,IL,26759.12821,7630.025641
292 - HEART FAILURE & SHOCK W CC,140032,ST ANTHONYS MEMORIAL HOSPITAL,EFFINGHAM,IL,13348.67816,5882.850575
292 - HEART FAILURE & SHOCK W CC,140034,ST MARYS HOSPITAL,CENTRALIA,IL,14223.9898,6045.204082
292 - HEART FAILURE & SHOCK W CC,140040,GALESBURG COTTAGE HOSPITAL,GALESBURG,IL,33015.12281,5969.105263
292 - HEART FAILURE & SHOCK W CC,140043,CGH MEDICAL CENTER,STERLING,IL,22617.56962,6145.392405
292 - HEART FAILURE & SHOCK W CC,140046,GOOD SAMARITAN REGIONAL HLTH CENTER,MOUNT VERNON,IL,13584.12069,5799.275862
292 - HEART FAILURE & SHOCK W CC,140048,ADVOCATE TRINITY HOSPITAL,CHICAGO,IL,21354.03659,7794.158537
